2325	89	that 's very different from our own and yet instantly recognizable	3
2326	89	's very different from our own and yet instantly recognizable	3
2327	89	very different from our own and yet instantly recognizable	3
2328	89	very different from our own and	2
2329	89	very different from our own	2
2330	89	different from our own	2
2331	89	from our own	2
2332	89	our own	2
2333	89	yet instantly recognizable	2
2334	89	yet	2
2335	89	instantly recognizable	2
2336	89	instantly	2
2337	89	recognizable	3
2338	90	Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .	1
2339	90	Amid the shock and curiosity factors	2
2340	90	Amid	2
2341	90	the shock and curiosity factors	2
2342	90	shock and curiosity factors	2
2343	90	shock	2
2344	90	and curiosity factors	2
2345	90	curiosity factors	3
2346	90	curiosity	2
2347	90	factors	2
2348	90	, the film is just a corny examination of a young actress trying to find her way .	1
2349	90	the film is just a corny examination of a young actress trying to find her way .	1
2350	90	is just a corny examination of a young actress trying to find her way .	1
2351	90	is just a corny examination of a young actress trying to find her way	1
2352	90	a corny examination of a young actress trying to find her way	1
2353	90	a corny examination	1
2354	90	corny examination	1
2355	90	corny	1
2356	90	examination	2
2357	90	of a young actress trying to find her way	2
2358	90	a young actress trying to find her way	2
2359	90	a young actress	2
2360	90	young actress	2
2361	90	actress	2
2362	90	trying to find her way	2
2363	90	trying	2
2364	90	to find her way	2
2365	90	find her way	2
2366	90	find	2
2367	90	her way	2
2368	90	her	2
2394	92	... it 's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3
2395	92	it 's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3
2396	92	's as comprehensible as any Dummies guide , something even non-techies can enjoy .	3
2397	92	's as comprehensible as any Dummies guide , something even non-techies can enjoy	3
2398	92	's as comprehensible as any Dummies guide , something	1
2399	92	as comprehensible as any Dummies guide , something	2
2400	92	comprehensible as any Dummies guide , something	2
2401	92	comprehensible	3
2402	92	as any Dummies guide , something	2
2403	92	any Dummies guide , something	1
2404	92	any Dummies guide ,	2
2405	92	any Dummies guide	2
2406	92	Dummies guide	2
2407	92	Dummies	2
2408	92	guide	2
2409	92	even non-techies can enjoy	3
2410	92	non-techies can enjoy	3
2411	92	non-techies	2
2412	92	can enjoy	3
2413	92	enjoy	4
2414	93	Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel .	1
2415	93	Entertains not so much because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	2
2416	93	Entertains not so much	1
2417	93	Entertains not	1
2418	93	Entertains	3
2419	93	so much	2
2420	93	because of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2421	93	because	2
2422	93	of its music or comic antics , but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	0
2423	93	of its music or comic antics	2
2424	93	its music or comic antics	2
2425	93	its music or	1
2426	93	its music	2
2427	93	music	2
2428	93	comic antics	2
2429	93	comic	2
2430	93	antics	2
2431	93	, but through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2432	93	, but	2
2433	93	through the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2434	93	the perverse pleasure of watching Disney scrape the bottom of its own cracker barrel	1
2435	93	the perverse pleasure	3
2436	93	perverse pleasure	2
2437	93	pleasure	4
2438	93	of watching Disney scrape the bottom of its own cracker barrel	2
2439	93	watching Disney scrape the bottom of its own cracker barrel	1
2440	93	Disney scrape the bottom of its own cracker barrel	0
2441	93	Disney scrape	1
2442	93	Disney	3
2443	93	scrape	2
2444	93	the bottom of its own cracker barrel	2
2445	93	the bottom	2
2446	93	bottom	1
2447	93	of its own cracker barrel	2
2448	93	its own cracker barrel	2
2449	93	own cracker barrel	2
2450	93	cracker barrel	2
2451	93	cracker	2
2452	93	barrel	2
2473	95	Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres graced with its company .	0
2474	95	Scarcely worth a mention apart from reporting on the number of tumbleweeds blowing through the empty theatres	0
2475	95	Scarcely worth a mention	0
2476	95	Scarcely worth	0
2477	95	Scarcely	2
2478	95	a mention	2
2479	95	mention	2
2480	95	apart from reporting on the number of tumbleweeds blowing through the empty theatres	0
2481	95	from reporting on the number of tumbleweeds blowing through the empty theatres	1
2482	95	reporting on the number of tumbleweeds blowing through the empty theatres	1
2483	95	reporting	2
2484	95	on the number of tumbleweeds blowing through the empty theatres	0
2485	95	the number of tumbleweeds blowing through the empty theatres	1
2486	95	the number	2
2487	95	number	2
2488	95	of tumbleweeds blowing through the empty theatres	0
2489	95	tumbleweeds blowing through the empty theatres	0
2490	95	tumbleweeds	1
2491	95	blowing through the empty theatres	2
2492	95	blowing	2
2493	95	through the empty theatres	2
2494	95	the empty theatres	1
2495	95	empty theatres	1
2496	95	empty	1
2497	95	theatres	2
2498	95	graced with its company .	2
2499	95	graced with its company	2
2500	95	graced	3
2501	95	with its company	2
2502	95	its company	2
2503	95	company	2
2504	96	Invigorating , surreal , and resonant with a rainbow of emotion .	4
2505	96	Invigorating , surreal , and resonant with a rainbow of emotion	4
2506	96	Invigorating , surreal , and resonant with a rainbow	4
2507	96	Invigorating , surreal , and resonant	3
2508	96	Invigorating	2
2509	96	, surreal , and resonant	2
2510	96	surreal , and resonant	2
2511	96	surreal	2
2512	96	, and resonant	2
2513	96	, and	3
2514	96	resonant	3
2515	96	with a rainbow	2
2516	96	a rainbow	2
2517	96	rainbow	2
2518	96	of emotion	2
2519	96	emotion	2
2520	97	`` Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2521	97	Analyze That '' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2522	97	Analyze That	2
2523	97	Analyze	2
2524	97	'' is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2525	97	is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original .	0
2526	97	is one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	1
2527	97	one of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	1
2528	97	of those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	0
2529	97	those crass , contrived sequels that not only fails on its own , but makes you second-guess your affection for the original	0
2530	97	those crass , contrived sequels	0
2531	97	crass , contrived sequels	0
2532	97	crass	2
2533	97	, contrived sequels	1
2534	97	contrived sequels	1
2535	97	sequels	2
2536	97	that not only fails on its own , but makes you second-guess your affection for the original	0
2537	97	not only fails on its own , but makes you second-guess your affection for the original	1
2538	97	not only	2
2539	97	fails on its own , but makes you second-guess your affection for the original	0
2540	97	fails on its own , but	1
2541	97	fails on its own ,	1
2542	97	fails on its own	1
2543	97	fails	0
2544	97	on its own	2
2545	97	its own	3
2546	97	makes you second-guess your affection for the original	2
2547	97	you second-guess your affection for the original	1
2548	97	second-guess your affection for the original	2
2549	97	second-guess your affection	2
2550	97	second-guess	2
2551	97	your affection	2
2552	97	affection	3
2553	97	for the original	2
2554	97	the original	3
2555	97	original	3
2581	99	It 's not a particularly good film , but neither is it a monsterous one .	2
2582	99	It 's not a particularly good film , but neither is it a monsterous one	1
2583	99	It 's not a particularly good film , but	1
2584	99	It 's not a particularly good film ,	1
2585	99	It 's not a particularly good film	1
2586	99	's not a particularly good film	0
2587	99	's not	2
2588	99	a particularly good film	4
2589	99	particularly good film	4
2590	99	particularly good	4
2591	99	neither is it a monsterous one	2
2592	99	neither	2
2593	99	is it a monsterous one	1
2594	99	it a monsterous one	2
2595	99	a monsterous one	1
2596	99	a monsterous	2
2597	99	monsterous	2
2598	100	Tsai may be ploughing the same furrow once too often .	2
2599	100	Tsai	2
2600	100	may be ploughing the same furrow once too often .	1
2601	100	may be ploughing the same furrow once too often	1
2602	100	may	2
2603	100	be ploughing the same furrow once too often	1
2604	100	ploughing the same furrow once too often	1
2605	100	ploughing the same furrow	1
2606	100	ploughing	2
2607	100	the same furrow	2
2608	100	same furrow	2
2609	100	furrow	2
2610	100	once too often	1
2611	100	once	2
2612	100	too often	2
2613	100	often	2
2614	101	-LRB- Green is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .	1
2615	101	Green is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .	1
2616	101	Green	2
2617	101	is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike .	0
2618	101	is -RRB- the comedy equivalent of Saddam Hussein , and I 'm just about ready to go to the U.N. and ask permission for a preemptive strike	0
2619	101	is -RRB- the comedy equivalent of Saddam Hussein , and	1
2620	101	is -RRB- the comedy equivalent of Saddam Hussein ,	1
2621	101	is -RRB- the comedy equivalent of Saddam Hussein	1
2622	101	is -RRB-	2
2623	101	the comedy equivalent of Saddam Hussein	1
2624	101	the comedy equivalent of	2
2625	101	the comedy equivalent	3
2626	101	comedy equivalent	2
2627	101	equivalent	2
2628	101	Saddam Hussein	2
2629	101	Saddam	2
2630	101	Hussein	2
2631	101	I 'm just about ready to go to the U.N. and ask permission for a preemptive strike	1
2632	101	'm just about ready to go to the U.N. and ask permission for a preemptive strike	1
2633	101	'm just	2
2634	101	about ready to go to the U.N. and ask permission for a preemptive strike	2
2635	101	ready to go to the U.N. and ask permission for a preemptive strike	1
2636	101	ready	2
2637	101	to go to the U.N. and ask permission for a preemptive strike	2
2638	101	go to the U.N. and ask permission for a preemptive strike	1
2639	101	go to the U.N. and	2
2640	101	go to the U.N.	2
2641	101	go	2
2642	101	to the U.N.	2
2643	101	the U.N.	2
2644	101	U.N.	2
2645	101	ask permission for a preemptive strike	2
2646	101	ask permission	2
2647	101	ask	2
2648	101	permission	2
2649	101	for a preemptive strike	2
2650	101	a preemptive strike	2
2651	101	preemptive strike	2
2652	101	preemptive	2
2653	101	strike	2
2654	102	A surprisingly ` solid ' achievement by director Malcolm D. Lee and writer John Ridley .	3
2655	102	A surprisingly ` solid ' achievement by director Malcolm D. Lee and writer John Ridley	3
2656	102	A surprisingly ` solid ' achievement by director	3
2657	102	A surprisingly ` solid ' achievement	3
2658	102	surprisingly ` solid ' achievement	4
2659	102	surprisingly ` solid '	3
2660	102	surprisingly	3
2661	102	` solid '	2
2662	102	solid '	3
2663	102	solid	3
2664	102	achievement	3
2665	102	by director	2
2666	102	Malcolm D. Lee and writer John Ridley	2
2667	102	Malcolm D. Lee and	2
2668	102	Malcolm D. Lee	3
2669	102	Malcolm	2
2670	102	D. Lee	2
2671	102	D.	2
2672	102	Lee	2
2673	102	writer John Ridley	2
2674	102	writer	2
2675	102	John Ridley	2
2676	102	John	2
2677	102	Ridley	2
2678	103	Massoud 's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history .	2
2679	103	Massoud 's story	2
2680	103	Massoud 's	2
2681	103	Massoud	2
2682	103	is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history .	3
2683	103	is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	3
2684	103	an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	3
2685	103	an epic , but also	3
2686	103	an epic ,	2
2687	103	an epic	3
2688	103	but also	2
2689	103	a tragedy , the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	2
2690	103	a tragedy ,	2
2691	103	a tragedy	1
2692	103	the record of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	3
2693	103	the record	2
2694	103	record	2
2695	103	of a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	2
2696	103	a tenacious , humane fighter who was also the prisoner -LRB- and ultimately the victim -RRB- of history	3
2697	103	a tenacious , humane fighter	3
2698	103	tenacious , humane fighter	2
2699	103	tenacious	3
2700	103	, humane fighter	2
2701	103	humane fighter	3
2702	103	humane	3
2703	103	fighter	2
2704	103	who was also the prisoner -LRB- and ultimately the victim -RRB- of history	2
2705	103	was also the prisoner -LRB- and ultimately the victim -RRB- of history	2
2706	103	was also	2
2707	103	was	2
2708	103	the prisoner -LRB- and ultimately the victim -RRB- of history	2
2709	103	the prisoner -LRB- and ultimately the victim -RRB-	2
2710	103	the prisoner	2
2711	103	prisoner	1
2712	103	-LRB- and ultimately the victim -RRB-	2
2713	103	and ultimately the victim -RRB-	1
2714	103	ultimately the victim -RRB-	2
2715	103	the victim -RRB-	1
2716	103	the victim	2
2717	103	victim	1
2718	103	of history	2
2719	104	Changing Lanes tries for more .	3
2720	104	Changing Lanes	2
2721	104	Changing	2
2722	104	Lanes	2
2723	104	tries for more .	1
2724	104	tries for more	2
2725	104	tries	2
2726	104	for more	2
2727	105	Shyamalan should stop trying to please his mom .	1
2728	105	Shyamalan	2
2729	105	should stop trying to please his mom .	2
2730	105	should stop trying to please his mom	1
2731	105	stop trying to please his mom	2
2732	105	stop	2
2733	105	trying to please his mom	3
2734	105	to please his mom	2
2735	105	please his mom	2
2736	105	please	2
2737	105	his mom	2
2738	105	mom	2
2739	106	A macabre and very stylized Swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters .	3
2740	106	A macabre and very	2
2741	106	macabre and very	2
2742	106	macabre and	1
2743	106	macabre	1
2744	106	stylized Swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters .	3
2745	106	stylized Swedish fillm about a modern city where all the religious and civic virtues that hold society in place are in tatters	3
2746	106	stylized Swedish fillm about a modern city	3
2747	106	stylized Swedish fillm	3
2748	106	stylized	2
2749	106	Swedish fillm	2
2750	106	Swedish	3
2751	106	fillm	2
2752	106	about a modern city	2
2753	106	a modern city	2
2754	106	modern city	2
2755	106	city	2
2756	106	where all the religious and civic virtues that hold society in place are in tatters	2
2757	106	where	2
2758	106	all the religious and civic virtues that hold society in place are in tatters	2
2759	106	all the religious and civic virtues that hold society in place	2
2760	106	all the religious and civic virtues	2
2761	106	the religious and civic virtues	2
2762	106	religious and civic virtues	2
2763	106	religious	2
2764	106	and civic virtues	2
2765	106	civic virtues	2
2766	106	civic	2
2767	106	virtues	2
2768	106	that hold society in place	2
2769	106	hold society in place	3
2770	106	hold	2
2771	106	society in place	2
2772	106	society	2
2773	106	in place	2
2774	106	are in tatters	1
2775	106	in tatters	1
2776	106	tatters	2
2777	107	One of recent memory 's most thoughtful films about art , ethics , and the cost of moral compromise .	4
2778	107	One of recent memory	2
2779	107	of recent memory	2
2780	107	recent memory	2
2781	107	recent	2
2782	107	memory	2
2783	107	's most thoughtful films about art , ethics , and the cost of moral compromise .	4
2784	107	's most thoughtful films about art , ethics , and the cost of moral compromise	4
2785	107	most thoughtful films about art , ethics , and the cost of moral compromise	3
2786	107	most thoughtful films	3
2787	107	most thoughtful	3
2788	107	thoughtful	4
2789	107	about art , ethics , and the cost of moral compromise	3
2790	107	art , ethics , and the cost of moral compromise	2
2791	107	art , ethics , and	2
2792	107	art , ethics ,	2
2793	107	art , ethics	2
2794	107	art ,	2
2795	107	art	2
2796	107	ethics	3
2797	107	the cost of moral compromise	2
2798	107	the cost	2
2799	107	cost	2
2800	107	of moral compromise	3
2801	107	moral compromise	2
2802	107	moral	2
2803	107	compromise	2
2841	109	Filmmaker Tian Zhuangzhuang triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .	4
2842	109	Filmmaker Tian Zhuangzhuang	2
2843	109	Tian Zhuangzhuang	2
2844	109	Tian	2
2845	109	Zhuangzhuang	2
2846	109	triumphantly returns to narrative filmmaking with a visually masterful work of quiet power .	4
2847	109	triumphantly	3
2848	109	returns to narrative filmmaking with a visually masterful work of quiet power .	4
2849	109	returns to narrative filmmaking with a visually masterful work of quiet power	4
2850	109	returns	2
2851	109	to narrative filmmaking with a visually masterful work of quiet power	3
2852	109	narrative filmmaking with a visually masterful work of quiet power	4
2853	109	filmmaking with a visually masterful work of quiet power	4
2854	109	filmmaking	2
2855	109	with a visually masterful work of quiet power	4
2856	109	a visually masterful work of quiet power	4
2857	109	a visually masterful work	4
2858	109	visually masterful work	4
2859	109	visually masterful	4
2860	109	visually	3
2861	109	masterful	4
2862	109	of quiet power	3
2863	109	quiet power	3
2864	109	power	2
2865	110	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being .	1
2866	110	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither a point of view nor a compelling reason for being	0
2867	110	A mawkish self-parody that plays like some weird Masterpiece Theater sketch with neither	1
2868	110	A mawkish self-parody	1
2869	110	mawkish self-parody	1
2870	110	mawkish	1
2871	110	self-parody	2
2872	110	that plays like some weird Masterpiece Theater sketch with neither	1
2873	110	plays like some weird Masterpiece Theater sketch with neither	1
2874	110	like some weird Masterpiece Theater sketch with neither	2
2875	110	some weird Masterpiece Theater sketch with neither	1
2876	110	some weird Masterpiece Theater sketch	2
2877	110	weird Masterpiece Theater sketch	2
2878	110	weird	1
2879	110	Masterpiece Theater sketch	2
2880	110	Masterpiece	4
2881	110	Theater sketch	2
2882	110	sketch	2
2883	110	with neither	2
2884	110	a point of view nor a compelling reason for being	2
2885	110	a point of view nor	2
2886	110	a point of view	2
2887	110	a point	2
2888	110	of view	2
2889	110	view	2
2890	110	nor	2
2891	110	a compelling reason for being	2
2892	110	a compelling reason	2
2893	110	compelling reason	2
2894	110	for being	2
2895	111	Takes one character we do n't like and another we do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny .	2
2896	111	Takes one character we do n't like and another we do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny	0
2897	111	Takes one character we do n't like and	2
2898	111	Takes one character we do n't like	2
2899	111	Takes one character	2
2900	111	one character	2
2901	111	we do n't like	1
2902	111	do n't like	0
2903	111	another we do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny	0
2904	111	another we	2
2905	111	do n't believe , and puts them into a battle of wills that is impossible to care about and is n't very funny	1
2906	111	do n't believe , and	2
2907	111	do n't believe ,	2
2908	111	do n't believe	2
2909	111	believe	2
2910	111	puts them into a battle of wills that is impossible to care about and is n't very funny	1
2911	111	puts them	2
2912	111	puts	2
2913	111	them	2
2914	111	into a battle of wills that is impossible to care about and is n't very funny	1
2915	111	a battle of wills that is impossible to care about and is n't very funny	1
2916	111	a battle	2
2917	111	battle	2
2918	111	of wills that is impossible to care about and is n't very funny	2
2919	111	wills that is impossible to care about and is n't very funny	1
2920	111	wills	2
2921	111	that is impossible to care about and is n't very funny	1
2922	111	is impossible to care about and is n't very funny	0
2923	111	is impossible to care about and	1
2924	111	is impossible to care about	1
2925	111	impossible to care about	1
2926	111	to care about	3
2927	111	care about	2
2928	111	care	3
2929	111	is n't very funny	1
2930	112	And if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2931	112	if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2932	112	if you appreciate the one-sided theme to Lawrence 's over-indulgent tirade	1
2933	112	you appreciate the one-sided theme to Lawrence 's over-indulgent tirade	2
2934	112	appreciate the one-sided theme to Lawrence 's over-indulgent tirade	2
2935	112	appreciate the one-sided theme	2
2936	112	appreciate	3
2937	112	the one-sided theme	1
2938	112	one-sided theme	1
2939	112	one-sided	2
2940	112	theme	2
2941	112	to Lawrence 's over-indulgent tirade	1
2942	112	Lawrence 's over-indulgent tirade	1
2943	112	Lawrence 's	2
2944	112	Lawrence	2
2945	112	over-indulgent tirade	1
2946	112	over-indulgent	1
2947	112	tirade	2
2948	112	, then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2949	112	then knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	0
2950	112	knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest .	1
2951	112	knock yourself out and enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest	2
2952	112	knock yourself out and	2
2953	112	knock yourself out	2
2954	112	knock yourself	2
2955	112	knock	2
2956	112	yourself	2
2957	112	enjoy the big screen postcard that is a self-glorified Martin Lawrence lovefest	1
2958	112	the big screen postcard that is a self-glorified Martin Lawrence lovefest	1
2959	112	the big screen postcard	2
2960	112	big screen postcard	2
2961	112	screen postcard	2
2962	112	postcard	2
2963	112	that is a self-glorified Martin Lawrence lovefest	2
2964	112	is a self-glorified Martin Lawrence lovefest	2
2965	112	a self-glorified Martin Lawrence lovefest	2
2966	112	self-glorified Martin Lawrence lovefest	2
2967	112	self-glorified	2
2968	112	Martin Lawrence lovefest	2
2969	112	Martin	2
2970	112	Lawrence lovefest	2
2971	112	lovefest	3
2972	113	The whole film has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product .	0
2973	113	The whole film	2
2974	113	whole film	2
2975	113	whole	2
2976	113	has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product .	1
2977	113	has this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	1
2978	113	this sneaky feel to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2979	113	this sneaky feel	2
2980	113	sneaky feel	2
2981	113	sneaky	2
2982	113	to it -- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2983	113	to it	2
2984	113	-- as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2985	113	as if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2986	113	if the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	1
2987	113	the director is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2988	113	the director	2
2989	113	is trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2990	113	trying to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2991	113	to dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2992	113	dupe the viewer into taking it all as Very Important simply because the movie is ugly to look at and not a Hollywood product	0
2993	113	dupe the viewer into taking it all as Very Important	1
2994	113	dupe the viewer	1
2995	113	dupe	1
2996	113	the viewer	2
2997	113	viewer	2
2998	113	into taking it all as Very Important	2
2999	113	taking it all as Very Important	2
3000	113	taking it	2
3001	113	taking	2
3002	113	all as Very Important	3
3003	113	as Very Important	2
3004	113	Very Important	2
3005	113	Important	3
3006	113	simply because the movie is ugly to look at and not a Hollywood product	0
3007	113	simply	2
3008	113	because the movie is ugly to look at and not a Hollywood product	1
3009	113	the movie is ugly to look at and not a Hollywood product	0
3010	113	is ugly to look at and not a Hollywood product	1
3011	113	ugly to look at and not a Hollywood product	0
3012	113	ugly	1
3013	113	to look at and not a Hollywood product	2
3014	113	look at and not a Hollywood product	2
3015	113	look	2
3016	113	at and not a Hollywood product	2
3017	113	and not a Hollywood product	2
3018	113	not a Hollywood product	1
3019	113	a Hollywood product	2
3020	113	Hollywood product	2
3021	113	product	2
3022	114	Whenever it threatens to get bogged down in earnest dramaturgy , a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .	3
3023	114	Whenever it threatens to get bogged down in earnest dramaturgy	1
3024	114	Whenever	2
3025	114	it threatens to get bogged down in earnest dramaturgy	1
3026	114	threatens to get bogged down in earnest dramaturgy	2
3027	114	threatens	1
3028	114	to get bogged down in earnest dramaturgy	1
3029	114	get bogged down in earnest dramaturgy	1
3030	114	get	2
3031	114	bogged down in earnest dramaturgy	0
3032	114	bogged	2
3033	114	down in earnest dramaturgy	2
3034	114	in earnest dramaturgy	3
3035	114	earnest dramaturgy	3
3036	114	dramaturgy	1
3037	114	, a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .	2
3038	114	a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle rouses us .	3
3039	114	a stirring visual sequence like a surge through swirling rapids or a leap from pinnacle to pinnacle	3
3040	114	a stirring visual sequence	4
3041	114	stirring visual sequence	3
3042	114	stirring	3
3043	114	visual sequence	2
3044	114	sequence	2
3045	114	like a surge through swirling rapids or a leap from pinnacle to pinnacle	3
3046	114	a surge through swirling rapids or a leap from pinnacle to pinnacle	2
3047	114	a surge through swirling rapids or	2
3048	114	a surge through swirling rapids	2
3049	114	a surge	2
3050	114	surge	2
3051	114	through swirling rapids	2
3052	114	swirling rapids	2
3053	114	swirling	3
3054	114	rapids	2
3055	114	a leap from pinnacle to pinnacle	4
3056	114	a leap	2
3057	114	leap	2
3058	114	from pinnacle to pinnacle	3
3059	114	pinnacle to pinnacle	2
3060	114	pinnacle	3
3061	114	to pinnacle	2
3062	114	rouses us .	3
3063	114	rouses us	3
3064	114	rouses	2
3065	115	Swinging , the film makes it seem , is not a hobby that attracts the young and fit .	1
3066	115	Swinging	2
3067	115	, the film makes it seem , is not a hobby that attracts the young and fit .	2
3068	115	, the film makes it seem ,	2
3069	115	the film makes it seem ,	2
3070	115	the film makes it seem	2
3071	115	makes it seem	3
3072	115	it seem	2
3073	115	seem	2
3074	115	is not a hobby that attracts the young and fit .	2
3075	115	is not a hobby that attracts the young and fit	2
3076	115	is not	1
3077	115	a hobby that attracts the young and fit	2
3078	115	a hobby	2
3079	115	hobby	2
3080	115	that attracts the young and fit	3
3081	115	attracts the young and fit	3
3082	115	attracts	2
3083	115	the young and fit	2
3084	115	young and fit	2
3085	115	young and	2
3086	115	fit	3
3087	116	But when it does , you 're entirely unprepared .	2
3088	116	when it does , you 're entirely unprepared .	2
3089	116	when it does	2
3090	116	when	2
3091	116	it does	2
3092	116	, you 're entirely unprepared .	1
3093	116	you 're entirely unprepared .	2
3094	116	're entirely unprepared .	1
3095	116	're entirely unprepared	1
3096	116	entirely unprepared	1
3097	116	entirely	2
3098	116	unprepared	2
3099	117	Devos delivers a perfect performance that captures the innocence and budding demons within a wallflower .	3
3100	117	Devos	1
3101	117	delivers a perfect performance that captures the innocence and budding demons within a wallflower .	4
3102	117	delivers a perfect performance that captures the innocence and budding demons within a wallflower	4
3103	117	delivers	2
3104	117	a perfect performance that captures the innocence and budding demons within a wallflower	4
3105	117	a perfect performance	4
3106	117	perfect performance	4
3107	117	perfect	4
3108	117	that captures the innocence and budding demons within a wallflower	3
3109	117	captures the innocence and budding demons within a wallflower	3
3110	117	captures	2
3111	117	the innocence and budding demons within a wallflower	2
3112	117	the innocence and	2
3113	117	the innocence	3
3114	117	innocence	2
3115	117	budding demons within a wallflower	2
3116	117	budding demons	2
3117	117	budding	2
3118	117	demons	1
3119	117	within a wallflower	3
3120	117	within	2
3121	117	a wallflower	2
3122	117	wallflower	2
3123	118	300 years of Russian history and culture compressed into an evanescent , seamless and sumptuous stream of consciousness .	4
3124	118	300 years of Russian history and culture	3
3125	118	300 years	2
3126	118	300	2
3127	118	years	2
3128	118	of Russian history and culture	2
3129	118	Russian history and culture	2
3130	118	Russian	2
3131	118	history and culture	2
3132	118	history and	2
3133	118	culture	2
3134	118	compressed into an evanescent , seamless and sumptuous stream of consciousness .	3
3135	118	compressed into an evanescent , seamless and sumptuous stream of consciousness	3
3136	118	compressed	2
3137	118	into an evanescent , seamless and sumptuous stream of consciousness	3
3138	118	an evanescent , seamless and sumptuous stream of consciousness	4
3139	118	an evanescent , seamless and sumptuous stream	3
3140	118	evanescent , seamless and sumptuous stream	3
